,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
11,D,2,1,E,11,1,2,1,3,2,2,0.06524227238774966,7.833162060623663e-05,0.0012006267982312756,1.2702183475665922,1.9092001831726995,1.503048815843536,4.266666666666667,2.1573247217366514,8.986709981455812
12,D,3,1,E,10,1,2,1,3,2,1,0.28926620584437945,0.0002509895336141262,0.0008676766540407922,17.68552624750196,0.24306152114646934,0.013743527772084317,2.2,2.2932675588108964,7.095064038554195
13,D,3,2,E,10,1,2,1,3,2,1,0.0002128029201525166,0.0016960331827870372,7.969971378078291,1.962671230153843e-05,0.0017386312552072768,88.58494629643066,1.5333333333333334,0.7085877834964087,0.16495675751257094
14,D,4,1,E,12,2,2,1,3,2,2,4.97177949440119e-05,6.979443092834841e-07,0.014038118747411297,4.019029210115673,4.187434384918156,1.0419019534315939,4.433333333333334,0.4591341193764839,8.618070072091726
15,D,5,1,E,13,2,2,1,3,2,3,0.1060455945035496,1.1451735745918576e-07,1.0798879292939661e-06,1.155718192968173,0.9959482538492284,0.8617570095451941,2.7666666666666666,1.2944695525550458,5.835265967878179
16,D,5,2,E,13,2,2,1,3,2,3,1.3577692467943607e-08,0.6223943218993016,45839477.02223702,0.014098621912716342,0.0007413166449170989,0.05258078764765396,1.6,0.06607657979473301,3.671918839931961
17,E,1,1,E,13,2,2,2,3,2,2,1.0274267304615481e-06,2.2711638197780595e-07,0.22105360435364482,2.4264739321429216,0.8171895470199096,0.3367806825347656,5.133333333333334,0.1084379919522027,10.393728631080268
18,E,3,1,E,13,3,2,1,3,2,2,9.547955651382231e-09,9.507250273884879e-08,9.957367441802624,0.00011610563808543883,0.0025063482578818737,21.58679198711714,1.4666666666666666,0.08701824135434921,1.0438336025563326
19,E,4,1,E,14,2,3,1,3,2,3,0.06513274620811964,0.0003930594063291461,0.0060347433389833964,0.3906604368319377,0.654396215501613,1.6751023492638302,4.666666666666667,1.8942142681826684,8.294672561687541
20,E,5,1,E,17,3,3,2,3,3,3,0.014573701720215337,0.00010996469115087256,0.007545419363039341,110.28829802287142,1.2756333820994155,0.01156635295827012,2.4,3.234506693202316,9.291872921955425
21,F,3,1,I,15,1,4,3,4,2,1,0.05057659578244165,9.141582250037175e-09,1.8074728258422643e-07,3.4466191112784125e-05,9.594589400043325e-09,0.00027837684090611687,0.5666666666666667,0.026782212323934542,0.31669704103948115
22,F,4,1,I,24,4,4,4,4,4,4,0.1224068902812646,0.00460908149634589,0.03765377492848006,1.6210430602016912,1.2672987204920665,0.7817798006762315,3.2666666666666666,2.639930865700518,6.32895997319755
23,H,2,1,N,19,3,3,2,4,3,4,0.06798053236303718,0.0034852316910099247,0.051268084698097155,5.620357084263407,1.529373088782045,0.2721131532841888,4.366666666666666,1.57588688619649,12.05083709703593
24,H,4,1,N,20,3,3,3,4,3,4,0.5496099769864203,9.877163087977456,17.971222324120035,1.682989761214285,0.3566271863920876,0.21190098395772736,1.9666666666666666,5.217541461099152,3.362226076005949
25,H,5,1,N,21,3,4,3,4,3,4,0.04480008278523949,8.320878699455199e-05,0.0018573355632719322,1.789913041325137,2.136435787452942,1.1935975313478144,3.2333333333333334,0.836703349835357,5.654734472100582
26,I,2,1,N,12,1,3,2,3,2,1,3.174567245633125e-05,2.8888275345568615,90999.09723225042,10.627934200538306,39.17210044644584,3.6857680624765035,3.6,0.30093811189273095,7.963527585148977
27,I,3,1,N,14,2,2,2,3,2,3,0.01741592652831052,1.98874390710448e-05,0.0011419110570268373,23.577768555510175,5.093126423226091,0.21601392902110816,4.0,1.3172185451005058,11.68839347913658
28,I,4,1,N,18,2,3,2,4,3,4,0.0005389690330404558,0.0004720159826416631,0.8757757008392593,6.508323889643923,1.1133994284693864,0.1710731437691712,7.533333333333333,0.4230289928390627,13.804012031359527
29,I,5,1,N,23,4,4,3,4,4,4,9.776357196465268e-08,5.041735335005007e-09,0.05157069482718873,0.6809961951461126,1.7876569149957637,2.6250615315291284,1.6666666666666667,0.08220632872435588,3.365371907099322
