,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,Volume of Motion,80% Volume of Motion,Time to Completion,Economy of Motion
27,C,2,4,I,20,3,3,3,4,3,4,2.0840877415004444,573.7704402167828,5.7,6.849149363709481
28,C,3,1,I,26,4,4,4,5,4,5,0.6632917684952901,0.004616506571162592,3.8333333333333335,4.1374075566370925
29,C,3,2,I,26,4,4,4,5,4,5,0.1264442345646761,0.06480834761909778,5.433333333333334,5.114603034730188
30,C,3,3,I,26,4,4,4,5,4,5,0.12975303320055714,0.014024200897664325,4.266666666666667,1.7726302976522343
31,C,3,4,I,26,4,4,4,5,4,5,7.4983060286345244,16.266184243923064,10.433333333333334,10.762004071463101
32,C,4,1,I,30,5,5,5,5,5,5,1.0634642027582295,0.39378056733635936,4.133333333333334,3.809656264486212
33,C,4,2,I,30,5,5,5,5,5,5,515.9792836443066,0.08483744812351399,4.166666666666667,3.7768164619219093
34,C,4,3,I,30,5,5,5,5,5,5,0.43923391602270606,0.01869073384031367,3.3,3.699558695138115
35,C,4,4,I,30,5,5,5,5,5,5,11.311104834738034,1.3430570186566542,6.633333333333334,12.02397934154435
36,C,5,1,I,17,3,2,2,3,3,4,0.5936022789988382,0.48479334607193847,3.3333333333333335,2.787801801705316
37,C,5,2,I,17,3,2,2,3,3,4,5.36116643870441,0.07572504244985358,6.566666666666666,5.545119042761477
38,C,5,3,I,17,3,2,2,3,3,4,0.45577499386797965,0.26952791099327245,3.2,3.6832112863663453
39,C,5,4,I,17,3,2,2,3,3,4,0.024493910902648113,19.287986152628143,2.7333333333333334,4.24605186597682
40,D,1,1,E,14,2,2,2,3,2,3,0.2728910181431362,0.29993163990946003,3.1,3.8612344687945908
41,D,1,2,E,14,2,2,2,3,2,3,1.07625976029583,1.0312317578468402,1.8,3.465476361229269
42,D,1,3,E,14,2,2,2,3,2,3,0.36105652268979416,0.8037016006863699,1.5666666666666667,2.4900762351490955
43,D,1,4,E,14,2,2,2,3,2,3,22.75762814760883,0.0521676835438141,3.566666666666667,5.312129729348327
44,D,2,1,E,18,2,3,3,4,3,3,1.126484290574924,21.061675014364553,2.8,4.8632339156334154
45,D,2,2,E,18,2,3,3,4,3,3,0.048249122551270895,0.16843732177450937,1.4,3.124683115970509
46,D,2,3,E,18,2,3,3,4,3,3,1.7960741460130245,1.3076587670516642,2.1333333333333333,5.800007827407319
47,D,2,4,E,18,2,3,3,4,3,3,0.0007581938350499554,0.02370648468225159,1.6666666666666667,3.1741755246681738
48,D,3,1,E,14,2,2,2,3,2,3,1.3900272162520737,0.6697048078900978,2.2,4.226868519333273
49,D,3,2,E,14,2,2,2,3,2,3,0.11274806178720931,0.07583479415894313,1.5,1.856102599861487
50,D,3,3,E,14,2,2,2,3,2,3,2.737002034574292,0.35493211314850354,1.6,5.073594606862086
51,D,3,4,E,14,2,2,2,3,2,3,1.7819835050072312,0.09071409918564992,1.6,3.26712620199562
52,D,4,1,E,8,1,1,1,2,1,2,0.017148368719267518,1.6101556928006513,2.1,3.7252385467708895
53,D,4,2,E,8,1,1,1,2,1,2,9.599871079254992,0.23317215367042493,3.6333333333333333,3.489287374303917
54,D,4,3,E,8,1,1,1,2,1,2,0.0047018362931473354,0.00010487307250344327,6.633333333333334,2.550840042475502
55,D,4,4,E,8,1,1,1,2,1,2,12.08434338381073,0.49303916187675656,4.533333333333333,8.849003927846322
56,D,4,5,E,8,1,1,1,2,1,2,673.9662184430252,2.2981293639143856,1.9,5.479738018867151
57,D,5,1,E,15,2,2,3,3,2,3,0.8527697937974177,0.034328121486370725,2.1,4.4709933292599375
58,D,5,2,E,15,2,2,3,3,2,3,2.5606121643971673,0.5902903162291803,1.8,4.748165269703864
59,D,5,3,E,15,2,2,3,3,2,3,14.782646326091584,2.2750481276951042,2.8666666666666667,11.146077466951699
60,D,5,4,E,15,2,2,3,3,2,3,1.7371149596740485,1.3006746866704482,1.7333333333333334,5.301428144901123
61,E,1,1,E,17,3,2,3,3,3,3,0.0015399676581552728,0.00043124678225842756,4.966666666666667,2.045204492773133
62,E,1,2,E,17,3,2,3,3,3,3,0.0661440942218884,0.011013150048532972,5.8,2.325713672077454
63,E,1,3,E,17,3,2,3,3,3,3,0.14197844485198452,0.26261452402797747,10.333333333333334,3.0571049792277876
64,E,1,4,E,17,3,2,3,3,3,3,0.03962258275495827,7.807218406827659e-05,5.166666666666667,1.7920344777951518
65,E,2,1,E,20,4,2,3,4,3,4,0.08161809946951565,0.06819907961288256,5.833333333333333,2.447997295658786
66,E,2,2,E,20,4,2,3,4,3,4,0.6733970538294033,0.13707552424990502,4.966666666666667,2.604030406810642
67,E,2,3,E,20,4,2,3,4,3,4,0.03534044412329593,6.615666216273618e-05,4.666666666666667,1.975817829031955
68,E,2,4,E,20,4,2,3,4,3,4,0.010443411257125312,0.0068589580579627284,3.6,1.9138952152337252
69,E,3,1,E,19,3,2,3,4,3,4,0.17620793932466133,0.00013272590609022725,4.3,2.5809289116156253
70,E,3,2,E,19,3,2,3,4,3,4,0.011214713167487574,0.025101737798148942,4.166666666666667,2.038760615740302
71,E,3,3,E,19,3,2,3,4,3,4,0.6535115328848649,0.0007777415744409483,5.133333333333334,2.739376011551143
72,E,3,4,E,19,3,2,3,4,3,4,0.032244375977480096,0.008725516275246857,2.466666666666667,2.0112566175985496
73,E,4,1,E,19,3,2,3,4,3,4,0.8584770984191376,0.0042956599778919075,5.233333333333333,3.0263485253010742
74,E,4,2,E,19,3,2,3,4,3,4,0.03486720455111184,0.0004899778454492381,4.633333333333334,1.7383575517303
75,E,4,3,E,19,3,2,3,4,3,4,0.040516653736773614,0.002985783465934629,4.666666666666667,2.3508906418576068
76,E,4,4,E,19,3,2,3,4,3,4,0.042507114392312896,0.01923964326837789,2.433333333333333,1.8115280180707312
77,E,4,5,E,19,3,2,3,4,3,4,0.006793660170504946,0.00030828063086330937,3.7,0.7370298831517085
78,E,5,1,E,19,3,2,3,4,3,4,0.025431905498069566,0.018781922096661127,4.766666666666667,2.7102236565739073
79,E,5,2,E,19,3,2,3,4,3,4,0.20806844605700425,0.38177961148430783,5.2,2.402822761639981
80,E,5,3,E,19,3,2,3,4,3,4,0.03995606379888343,0.0034975096124152667,4.466666666666667,1.8197117168550683
81,E,5,4,E,19,3,2,3,4,3,4,22.248839544509277,0.02751276332853435,4.266666666666667,1.7163115295358184
82,F,1,1,I,24,4,4,3,4,4,5,5.999335320323381,0.916044672375234,7.333333333333333,9.844943582592423
83,F,1,2,I,24,4,4,3,4,4,5,56.78454304957571,46.76137505595568,3.6,5.273417106085156
84,F,1,3,I,24,4,4,3,4,4,5,0.1623805686084324,0.007678514724928417,3.3,6.958933118398587
85,F,2,1,I,26,4,4,4,5,4,5,365.93894516616535,4.407344542237728,6.0,5.991932550652748
86,F,2,2,I,26,4,4,4,5,4,5,0.9012540073362806,0.009560249416830036,2.9,3.827803390209684
87,F,2,3,I,26,4,4,4,5,4,5,0.804660212974313,0.08266155542577845,2.5,2.8646037191136076
88,F,2,4,I,26,4,4,4,5,4,5,0.29053837415186556,0.31010723722425,1.8333333333333333,2.743184220705972
89,F,3,1,I,29,5,5,4,5,5,5,0.373980351872375,0.0004467983783708793,2.8666666666666667,2.977149859991191
90,F,3,2,I,29,5,5,4,5,5,5,0.016897179893564342,0.02266234312752853,2.466666666666667,4.686301632996985
91,F,3,3,I,29,5,5,4,5,5,5,3.7928029316718206,1.2230579312165497,2.8666666666666667,5.5902227210831725
92,F,3,4,I,29,5,5,4,5,5,5,0.2416756438457107,0.024616195315721203,2.3666666666666667,3.796634879128599
93,F,4,1,I,24,3,4,4,5,4,4,0.9077502719505365,0.01028120674884369,2.5,3.314507930002884
94,F,4,2,I,24,3,4,4,5,4,4,5.246228602865071,0.47503183410457306,2.3666666666666667,4.539170629383957
95,F,4,3,I,24,3,4,4,5,4,4,27.585465212476574,34.85289171589336,2.8,4.534649120020045
96,F,4,4,I,24,3,4,4,5,4,4,2.144789992527575,0.000552308055872879,2.7666666666666666,4.0066255526118
97,F,5,1,I,29,4,5,5,5,5,5,0.20036027892912942,1.312290983014871,2.7333333333333334,2.844981758591964
98,F,5,2,I,29,4,5,5,5,5,5,1.003224983567114,0.096156620586806,1.7,3.517440938697143
99,F,5,3,I,29,4,5,5,5,5,5,0.7001286454611418,0.9770716739277061,2.2333333333333334,4.464826024231608
100,F,5,4,I,29,4,5,5,5,5,5,4.587203130143135,0.016264912997921873,1.9333333333333333,3.5566707253284475
101,G,1,1,N,13,3,1,1,3,1,4,1.5106001883648688,0.09856439382673736,5.5,2.0486795103483653
102,G,1,2,N,13,3,1,1,3,1,4,5.7875462418143453e-05,7.301551875913418e-06,4.233333333333333,1.120055130074744
103,G,1,3,N,13,3,1,1,3,1,4,0.9115789547471224,0.0006612833312981785,4.933333333333334,2.8154871356689664
104,G,1,4,N,13,3,1,1,3,1,4,0.06501902734681982,0.106680886301531,13.533333333333333,2.998000505626589
105,G,1,5,N,13,3,1,1,3,1,4,0.0004826171117137141,8.124158742983006e-05,0.9,0.36330364333562754
106,G,1,6,N,13,3,1,1,3,1,4,0.01911788963598531,5.535098729504508e-05,5.233333333333333,1.230908344358568
107,G,2,1,N,18,3,2,2,4,3,4,0.001630310837185386,0.0015336271704456974,7.233333333333333,0.944438338896556
108,G,2,2,N,18,3,2,2,4,3,4,0.01608819116278419,0.005658043226791341,5.866666666666666,1.3688912490248377
109,G,2,3,N,18,3,2,2,4,3,4,0.017950494977935088,0.012073540665508925,4.633333333333334,1.6654479812615501
110,G,2,4,N,18,3,2,2,4,3,4,0.005493735057447716,0.00010542081291004308,4.933333333333334,0.7210715859902833
111,G,3,1,N,13,3,2,1,2,2,3,0.0015914957001301744,0.004163390347972706,8.233333333333333,1.5647287266194938
112,G,3,2,N,13,3,2,1,2,2,3,0.18299378509572184,0.0013038911853277615,9.266666666666667,3.4221593650369995
113,G,3,3,N,13,3,2,1,2,2,3,0.00938301366828024,6.64553156064489e-05,4.133333333333334,1.6266006717953165
114,G,3,4,N,13,3,2,1,2,2,3,0.02414593515165744,2.4518270739453678e-05,5.1,1.2791544813853724
115,G,4,1,N,21,4,3,3,4,3,4,0.00414394508767802,9.944770563860044e-06,5.433333333333334,0.94142363554866
116,G,4,2,N,21,4,3,3,4,3,4,0.005545894570269668,39.227674204767105,4.866666666666666,2.3743961033114007
117,G,4,3,N,21,4,3,3,4,3,4,0.033670301704160105,7.229899607408978e-05,3.4,2.0363280539828885
118,G,4,4,N,21,4,3,3,4,3,4,5.1581174705933686e-05,0.05272007920738728,5.6,0.8352997733011496
119,G,5,1,N,23,4,3,4,4,4,4,0.03812416535564262,0.010854635678289645,5.466666666666667,1.2082109151520675
120,G,5,2,N,23,4,3,4,4,4,4,0.0017441536502773942,0.00020616035173162133,4.233333333333333,0.931310932765344
121,G,5,3,N,23,4,3,4,4,4,4,2.0365746770162586e-05,4.300672312623643e-07,6.2,1.1070895422946376
122,G,5,4,N,23,4,3,4,4,4,4,0.0020951396661166846,1.2272315815867564e-06,4.166666666666667,1.2910436042103899
123,H,1,1,N,14,2,2,2,3,2,3,0.7385741700433052,0.16152428078975536,5.733333333333333,3.892718205562169
124,H,1,2,N,14,2,2,2,3,2,3,0.22333223117758413,0.028013639539180304,8.7,3.9046147647912313
125,H,1,3,N,14,2,2,2,3,2,3,0.008452095258367933,0.0632076861701803,1.6666666666666667,1.9043898027705661
126,H,1,4,N,14,2,2,2,3,2,3,3.7107071703644306e-05,1.3985995252326672e-08,1.4333333333333333,0.43052645578212817
127,H,1,5,N,14,2,2,2,3,2,3,0.023118779301602894,0.048337048769826536,2.2,3.221260422919116
128,H,1,6,N,14,2,2,2,3,2,3,0.03191862234723007,6.561533120187786,6.666666666666667,5.429221885675238
129,H,1,7,N,14,2,2,2,3,2,3,0.03653806113323143,0.004962846352840374,7.266666666666667,2.4670016961547887
130,H,3,1,N,25,4,4,4,5,4,4,19.732016552042563,4.247843272626898,6.8,10.525567102154069
131,H,3,2,N,25,4,4,4,5,4,4,2.298353573751027,16.030418778911763,5.466666666666667,9.94038741491595
132,H,3,3,N,25,4,4,4,5,4,4,0.035830109629185126,0.011704663845282202,3.8666666666666667,4.064110216735058
133,H,3,4,N,25,4,4,4,5,4,4,0.8706414331153037,0.033404104164865556,4.666666666666667,3.422532156896127
134,H,4,1,N,19,3,3,3,4,3,3,1.255929405792849,0.5709470729091036,5.166666666666667,3.6746146221620077
135,H,4,2,N,19,3,3,3,4,3,3,20.871252547928254,7.669207457381576,16.0,20.39653565868467
136,H,4,3,N,19,3,3,3,4,3,3,0.9882998103353909,0.04750581824259823,7.6,3.9193136994950977
137,H,4,4,N,19,3,3,3,4,3,3,0.4420682094707089,0.03143873716547227,7.1,4.389388401898672
138,H,5,1,N,21,4,3,3,4,3,4,5.2235854217185125,1.8498344045677266,4.9,7.0377820424108055
139,H,5,2,N,21,4,3,3,4,3,4,1.0005807422364728,0.7694568374818826,7.9,4.8357360624444805
140,H,5,3,N,21,4,3,3,4,3,4,0.1157030746020041,0.01989880967376559,5.466666666666667,2.7321285698811177
141,H,5,4,N,21,4,3,3,4,3,4,0.17899029081873846,0.0004014972112558539,4.266666666666667,2.7668843968929875
142,I,1,1,N,17,3,3,2,3,3,3,0.12896020177447812,9.816891238519446,5.633333333333334,3.757586419168418
143,I,1,2,N,17,3,3,2,3,3,3,0.18592653913093543,0.0008556007720577345,6.2,2.9947603280477604
144,I,1,3,N,17,3,3,2,3,3,3,896957.0695241207,3.385983012266518e-05,4.466666666666667,3.015720683985007
145,I,1,4,N,17,3,3,2,3,3,3,1.7522793261667315,0.0005580054885885831,7.066666666666666,4.282795688830583
146,I,2,1,N,23,4,4,3,4,4,4,0.4002618011230067,0.6983476783163476,8.8,5.24302559411601
147,I,2,2,N,23,4,4,3,4,4,4,2.9286715294109538,0.011172015227984165,10.533333333333333,6.428611239236596
148,I,2,3,N,23,4,4,3,4,4,4,0.5738178326013065,0.03909215758885772,4.766666666666667,4.238005300750487
149,I,2,4,N,23,4,4,3,4,4,4,0.3343326566734543,0.005600645604694902,3.8,3.3791731648287944
150,I,3,1,N,17,3,2,2,3,3,4,0.04390701022095333,0.07547003947977636,4.533333333333333,2.352841868097771
151,I,3,2,N,17,3,2,2,3,3,4,0.13799163306594298,0.000843415666848762,6.7,2.188358699518523
152,I,3,3,N,17,3,2,2,3,3,4,0.22512898805568776,1.1284730111615096e-05,7.2,4.123024360953385
153,I,3,4,N,17,3,2,2,3,3,4,1.2375568230883827,0.043015864540850574,4.766666666666667,4.379893329440232
154,I,4,1,N,23,4,4,3,4,4,4,13.642642245530272,0.014064134656807161,8.533333333333333,3.7587546902092956
155,I,4,2,N,23,4,4,3,4,4,4,0.009919369800513948,0.0004108130649775959,1.2,2.1717096244116245
156,I,4,3,N,23,4,4,3,4,4,4,0.29611966689023617,0.0010973446759132415,5.366666666666666,2.157003297538881
157,I,4,4,N,23,4,4,3,4,4,4,0.01054448006694466,5.934434090451952e-05,5.2,1.5743854454944028
158,I,4,5,N,23,4,4,3,4,4,4,0.008118406416338774,0.001464467973215945,2.2666666666666666,2.7935986568531797
159,I,5,1,N,19,3,3,3,4,3,3,0.4324269309240394,0.0001951558652916332,5.5,2.172298929296749
160,I,5,2,N,19,3,3,3,4,3,3,1.5461530943880073,0.13269814621768672,6.933333333333334,3.7503461916370937
161,I,5,3,N,19,3,3,3,4,3,3,0.5256405065358499,0.0037147040017680532,4.7,3.693369122444681
162,I,5,4,N,19,3,3,3,4,3,3,0.09465474131448891,0.00947680776295645,3.1,1.9695158163342548
