,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,Volume of Motion,80% Volume of Motion,Time to Completion,Economy of Motion
36,C,4,4,I,30,5,5,5,5,5,5,0.4448754475903707,0.2743582045449072,5.766666666666667,2.8341026590469167
37,C,5,1,I,17,3,2,2,3,3,4,0.0009674590586497501,0.0017926517113359785,3.033333333333333,0.6791835282334387
38,C,5,2,I,17,3,2,2,3,3,4,0.24142577632833473,0.239174905741059,6.033333333333333,3.0413712626130045
39,C,5,3,I,17,3,2,2,3,3,4,0.2774806215983551,0.1506792619859715,4.333333333333333,2.366801309311545
40,C,5,4,I,17,3,2,2,3,3,4,0.4510335204955708,0.41690774375870343,14.566666666666666,4.085981342410232
41,D,1,1,E,14,2,2,2,3,2,3,0.05754952503440192,0.005386574258545128,3.8333333333333335,2.2336202440043835
42,D,1,2,E,14,2,2,2,3,2,3,1.4639718869386538,0.6392993359929539,13.7,5.924678542268187
43,D,1,3,E,14,2,2,2,3,2,3,1.6734454118312994,1.1279751092919297,6.1,8.339025927350828
44,D,1,4,E,14,2,2,2,3,2,3,0.522140893831818,1.6000837821006895,8.966666666666667,11.458525360360897
45,D,2,1,E,18,2,3,3,4,3,3,0.015219937524354509,0.009737998829912851,5.3,2.311388897114778
46,D,2,2,E,18,2,3,3,4,3,3,0.6561594555258126,0.6538296121968429,5.833333333333333,4.558958889559853
47,D,2,3,E,18,2,3,3,4,3,3,6.53051586217417,0.25491115310982365,4.8,4.3797909273977185
48,D,2,4,E,18,2,3,3,4,3,3,0.32603081200715855,38.39542195564134,7.6,3.9073760166786426
49,D,3,1,E,14,2,2,2,3,2,3,0.0011608849261570174,0.008781390131939648,5.4,2.1907464875185743
50,D,3,2,E,14,2,2,2,3,2,3,0.003463041858174861,0.15445526062414347,5.6,2.8988980168349125
51,D,3,3,E,14,2,2,2,3,2,3,5.795647495657405,2.107382738548767,5.5,3.0684505766405104
52,D,3,4,E,14,2,2,2,3,2,3,1.5095859150715867,0.763586527995738,10.966666666666667,5.256682106569443
53,D,4,1,E,8,1,1,1,2,1,2,0.06861029619286729,0.006357092406663868,5.0,1.3577949169994128
54,D,4,2,E,8,1,1,1,2,1,2,0.0015662479448664793,0.002657728161022456,4.3,2.2662046019039987
55,D,4,3,E,8,1,1,1,2,1,2,1.1543238978626142,0.5081989104328091,6.1,5.1776036376796455
56,D,4,4,E,8,1,1,1,2,1,2,4.553543843007339,1.0322188134673262,6.533333333333333,4.226123609396842
57,D,5,1,E,15,2,2,3,3,2,3,0.059333305634183646,0.0013831062874943686,3.566666666666667,1.2951848832012023
58,D,5,2,E,15,2,2,3,3,2,3,0.05859437672695383,0.002103047507652106,4.333333333333333,2.9006043720038144
59,D,5,3,E,15,2,2,3,3,2,3,0.002281333101985064,0.38279541968227915,4.433333333333334,5.5455895091668586
60,D,5,4,E,15,2,2,3,3,2,3,0.8962348707527856,3.1035438925315475,4.266666666666667,3.614185731510728
61,E,1,1,E,17,3,2,3,3,3,3,0.36057525166709725,0.007150505901859971,13.666666666666666,2.482313069023991
62,E,1,2,E,17,3,2,3,3,3,3,0.3064843526735205,0.021673463439649064,10.5,2.97864958980591
63,E,1,3,E,17,3,2,3,3,3,3,0.0041529828051591975,0.07050899435092044,6.4,5.576771099638121
64,E,1,4,E,17,3,2,3,3,3,3,2.7256698674085507,1.2259966290180282,9.233333333333333,6.438895223659986
65,E,2,1,E,20,4,2,3,4,3,4,1.3325155272486613,0.011540115380200139,13.133333333333333,4.985532858074327
66,E,2,2,E,20,4,2,3,4,3,4,0.17723618507870495,0.05001272994798913,6.833333333333333,2.1747654153609455
67,E,2,3,E,20,4,2,3,4,3,4,1.6404759274510745,8380.582583149775,6.666666666666667,4.8775575505564035
68,E,2,4,E,20,4,2,3,4,3,4,2.038620404135434,1.6570228720678282,8.933333333333334,6.411694921637947
69,E,3,1,E,19,3,2,3,4,3,4,0.45457060435090924,0.2387126514062327,6.5,3.2420998744425034
70,E,3,2,E,19,3,2,3,4,3,4,0.11255682019155293,0.9051255793256463,7.433333333333334,5.549841315704131
71,E,3,3,E,19,3,2,3,4,3,4,0.026556211671900802,4.2401483250975744e-05,5.8,2.204893948803924
72,E,3,4,E,19,3,2,3,4,3,4,0.3340118814781884,0.1194059000082597,6.8,3.5473372489989234
73,E,4,1,E,19,3,2,3,4,3,4,0.7036153853968045,0.881207733687012,9.966666666666667,4.487235578073922
74,E,4,2,E,19,3,2,3,4,3,4,0.4225866518313512,0.10488602857620387,8.433333333333334,2.588704328407549
75,E,4,3,E,19,3,2,3,4,3,4,1.0907504510723465,1.5620203118847833,6.1,3.3651329152649283
76,E,4,4,E,19,3,2,3,4,3,4,0.642054213927703,0.7268897053416776,7.533333333333333,3.793941646658711
77,E,5,1,E,19,3,2,3,4,3,4,4.13215798567588,2.681747232933073,7.366666666666666,4.587990740001638
78,E,5,2,E,19,3,2,3,4,3,4,0.01730072203199216,0.0018071417747573255,5.233333333333333,2.394726255476439
79,E,5,3,E,19,3,2,3,4,3,4,4.190464805253782,0.7068388673526994,6.666666666666667,5.398739513656276
80,E,5,4,E,19,3,2,3,4,3,4,0.12924578353584776,0.047303740720591986,5.966666666666667,3.2775246864285315
81,F,1,1,I,24,4,4,3,4,4,5,1.8698938547670036,1.9162189356839618,7.9,7.443466388206043
82,F,1,2,I,24,4,4,3,4,4,5,0.34600341432431353,1.920051536136878,7.0,9.75445961609953
83,F,1,3,I,24,4,4,3,4,4,5,0.0695140159181075,0.7520919004202862,7.5,6.602331645877203
84,F,1,4,I,24,4,4,3,4,4,5,49.55180630619874,8.441655121298902,9.933333333333334,16.236478483399562
85,F,2,1,I,26,4,4,4,5,4,5,0.956336926482437,0.384025976228358,9.3,6.381115630496784
86,F,2,2,I,26,4,4,4,5,4,5,1.1244526721501824,0.5200630769858605,9.066666666666666,6.599267929908282
87,F,2,3,I,26,4,4,4,5,4,5,0.07941779113395911,1.1039055705066896,6.166666666666667,3.9993332968313133
88,F,2,4,I,26,4,4,4,5,4,5,12.034045052910567,7.161601612832535,9.0,14.28844173416701
89,F,3,1,I,29,5,5,4,5,5,5,1.5715399084433743,1.9904727357594783,6.0,6.4614356016811
90,F,3,2,I,29,5,5,4,5,5,5,0.5636046913458357,0.6140995932812428,7.7,8.504309292880547
91,F,3,3,I,29,5,5,4,5,5,5,1.3651973151788614,0.3140965951686287,6.366666666666666,5.813186066843206
92,F,3,4,I,29,5,5,4,5,5,5,0.15234570201025763,0.18752149385110414,5.333333333333333,4.17966178084721
93,F,4,1,I,24,3,4,4,5,4,4,2.80862334031446,0.9728026783658464,6.6,4.871628097879754
94,F,4,2,I,24,3,4,4,5,4,4,0.8777403715540918,0.6780863584293096,6.233333333333333,4.539773677300092
95,F,4,3,I,24,3,4,4,5,4,4,13.883901626018961,0.6322734006052146,10.966666666666667,10.770088524544837
96,F,4,4,I,24,3,4,4,5,4,4,1.1568296784253265,1.561067854822039,6.233333333333333,9.003497220002028
97,F,5,1,I,29,4,5,5,5,5,5,0.941818372017552,0.2668398555791309,6.2,3.207316635677085
98,F,5,2,I,29,4,5,5,5,5,5,740.6832484697854,744.8802030649277,5.1,4.911288746445856
99,F,5,3,I,29,4,5,5,5,5,5,0.5519508427320892,34.88532446968191,5.666666666666667,6.567369881336717
100,F,5,4,I,29,4,5,5,5,5,5,24.299688353988827,8.528090689701525e-05,6.8,6.394058957262251
101,G,1,1,N,13,3,1,1,3,1,4,0.18067257632377975,0.9611312604494014,9.1,2.6195048613210266
102,G,1,2,N,13,3,1,1,3,1,4,4.314147533886941,1.533916460668054,31.333333333333332,15.716582392639975
103,G,1,3,N,13,3,1,1,3,1,4,13.412727402134886,0.05031998051774041,6.1,3.117808900918043
104,G,1,4,N,13,3,1,1,3,1,4,0.4570490242771688,0.31780903692716317,4.0,7.186849862798686
105,G,1,5,N,13,3,1,1,3,1,4,0.09123017315066335,0.015738911950791447,2.7,2.158928807193735
106,G,1,6,N,13,3,1,1,3,1,4,0.33485349852787094,0.00031048342303200674,5.966666666666667,3.0072588894673817
107,G,1,7,N,13,3,1,1,3,1,4,8.794948312577942,0.016869362354104224,5.566666666666666,1.4004877689730237
108,G,1,8,N,13,3,1,1,3,1,4,0.2119574173850279,0.3094631170050936,7.1,6.441064922940238
109,G,1,9,N,13,3,1,1,3,1,4,0.9594022984166697,0.40541716216146584,36.86666666666667,11.84336958672919
110,G,1,10,N,13,3,1,1,3,1,4,45.24752141954665,107.84957474338155,13.133333333333333,8.12289296290679
111,G,2,1,N,18,3,2,2,4,3,4,0.5975380532232217,0.02365986975286676,7.966666666666667,3.0000605015489685
112,G,2,2,N,18,3,2,2,4,3,4,8.292230598723862,7.729255945395531,12.7,13.323599847959022
113,G,2,3,N,18,3,2,2,4,3,4,0.3667935662286264,0.671868928941396,8.7,3.6107226957800664
114,G,2,4,N,18,3,2,2,4,3,4,0.0030713899267873286,0.007579070578808444,7.633333333333334,2.033495550069374
115,G,2,5,N,18,3,2,2,4,3,4,3.767667227616869,3.451354483658992,11.3,15.454986698093778
116,G,3,1,N,13,3,2,1,2,2,3,0.1364850599443733,0.024928129750571314,6.833333333333333,2.4829340259393176
117,G,3,2,N,13,3,2,1,2,2,3,0.01931738975973784,0.018884481429020883,3.966666666666667,1.6139214936796948
118,G,3,3,N,13,3,2,1,2,2,3,9.883568472894732,0.08509219930955175,8.866666666666667,7.159448362336342
119,G,3,4,N,13,3,2,1,2,2,3,0.7581393862399023,0.2532017651977262,15.833333333333334,6.434408868437416
120,G,3,5,N,13,3,2,1,2,2,3,0.5467145188439109,1.02034336338141,9.5,8.053979884426253
121,G,4,1,N,21,4,3,3,4,3,4,1.4849889496004547,1.6716309522339454,6.233333333333333,3.9935653074943813
122,G,4,2,N,21,4,3,3,4,3,4,0.04938372170210407,0.048151999748392224,5.133333333333334,2.5819959742046175
123,G,4,3,N,21,4,3,3,4,3,4,0.12445174230940029,0.14338282655265483,8.766666666666667,2.807034165362153
124,G,4,4,N,21,4,3,3,4,3,4,0.11117002806675826,0.0015108199691183826,6.366666666666666,3.3349375724218917
125,G,5,1,N,23,4,3,4,4,4,4,0.7992135264866668,0.0018927592885601564,6.533333333333333,4.028404602050995
126,G,5,2,N,23,4,3,4,4,4,4,0.030423250264087553,0.01344397221595902,4.233333333333333,1.553444606572117
127,G,5,3,N,23,4,3,4,4,4,4,0.5999244265200673,0.20693787052881102,10.866666666666667,3.9346661481362526
128,G,5,4,N,23,4,3,4,4,4,4,0.1704840032974946,0.2185775752015546,7.4,2.914857017196315
129,H,1,1,N,14,2,2,2,3,2,3,4.300132203025201,3.234000225345371,25.033333333333335,14.92809007142316
130,H,1,2,N,14,2,2,2,3,2,3,6.787055829236813,3.0942068255616877,8.9,5.511784385257921
131,H,1,3,N,14,2,2,2,3,2,3,3.3581277214043617,0.591451236871547,11.333333333333334,6.418684998416574
132,H,1,4,N,14,2,2,2,3,2,3,2.8213712373766753,2.9711321598354683,13.533333333333333,6.5277212985855835
133,H,3,1,N,25,4,4,4,5,4,4,0.3977642495628232,0.10617610659012569,11.833333333333334,5.408801867358465
134,H,3,2,N,25,4,4,4,5,4,4,1.106300140371383,1.4834063336882788,7.166666666666667,5.091549794456184
135,H,3,3,N,25,4,4,4,5,4,4,2.8678631816344735,2.328124354865466,11.366666666666667,8.917218124027421
136,H,3,4,N,25,4,4,4,5,4,4,0.10054136399062788,0.035882211421096516,6.666666666666667,5.075230201591292
137,H,4,1,N,19,3,3,3,4,3,3,0.13711004450659123,0.35624584184639113,6.133333333333334,3.16840072369802
138,H,4,2,N,19,3,3,3,4,3,3,0.14004910078673524,0.4266737470232917,7.9,3.249009244324781
139,H,4,3,N,19,3,3,3,4,3,3,0.08052315451249462,0.002075548552238396,7.633333333333334,2.3350005582486832
140,H,4,4,N,19,3,3,3,4,3,3,0.023154135123629075,0.00041434534395191355,13.866666666666667,3.76275873941046
141,H,5,1,N,21,4,3,3,4,3,4,29.768430454797397,2.0300758319593237,6.833333333333333,4.336322861187599
142,H,5,2,N,21,4,3,3,4,3,4,0.0020301599339435663,0.009128027548906131,10.0,5.19070796236503
143,H,5,3,N,21,4,3,3,4,3,4,0.19680757662434528,0.01631049980415985,11.8,2.915084354548492
144,H,5,4,N,21,4,3,3,4,3,4,0.5413087468850346,0.008378626938881594,8.633333333333333,3.5746453962657694
145,I,1,1,N,17,3,3,2,3,3,3,3.8628404828964906,29.213049335541136,12.233333333333333,7.053362233681889
146,I,1,2,N,17,3,3,2,3,3,3,0.519081299592527,0.00584917116556529,8.966666666666667,4.8333312133002755
147,I,1,3,N,17,3,3,2,3,3,3,0.6964222590678071,0.6214312030836356,12.566666666666666,5.466136209618854
148,I,1,4,N,17,3,3,2,3,3,3,0.8660596350953341,0.4216662073232085,10.133333333333333,5.198030497131752
149,I,2,1,N,23,4,4,3,4,4,4,0.7302840495509759,0.01277205353748999,15.5,5.086992031243144
150,I,2,2,N,23,4,4,3,4,4,4,10.730654669526976,17.75064092396964,12.333333333333334,14.586080533647976
151,I,2,3,N,23,4,4,3,4,4,4,1.151976211129783,1.3206897188572193,11.166666666666666,6.069327521387396
152,I,2,4,N,23,4,4,3,4,4,4,2.1487978408457784,19.715570951017256,13.133333333333333,6.176599396336471
153,I,3,1,N,17,3,2,2,3,3,4,0.4251060637430237,0.41284045389074486,7.5,3.7360502379781226
154,I,3,2,N,17,3,2,2,3,3,4,0.4383233889907521,0.30983179728230165,15.966666666666667,5.2615969801787
155,I,3,3,N,17,3,2,2,3,3,4,1.4510316897819266,1.1302235427761642,7.7,6.369951329881762
156,I,4,1,N,23,4,4,3,4,4,4,2.234453311291238,0.7145218676511771,8.6,6.469756271825929
157,I,4,2,N,23,4,4,3,4,4,4,14.395856125339742,3.1622484484758857,11.466666666666667,14.340875292413186
158,I,4,3,N,23,4,4,3,4,4,4,11.478809050337516,3261.9342587463348,13.333333333333334,13.004565063096024
159,I,4,4,N,23,4,4,3,4,4,4,1.2287642343563423,0.08081044067395161,7.1,5.699563267046604
160,I,5,1,N,19,3,3,3,4,3,3,1.0720991019324386,0.08156651746043596,17.966666666666665,5.6832711479243265
161,I,5,2,N,19,3,3,3,4,3,3,4.657523330994361,5.447775535838263,9.433333333333334,8.148951109879873
162,I,5,3,N,19,3,3,3,4,3,3,4.444541524594339,1.23207360238763,10.366666666666667,8.888479840369472
163,I,5,4,N,19,3,3,3,4,3,3,8.414119253683177,3.095064740300597,10.966666666666667,9.914771047364347
