,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,Volume of Motion,80% Volume of Motion,Time to Completion,Economy of Motion
56,D,5,4,E,13,2,2,1,3,2,3,0.0022658562277871664,3.869751134836308e-07,1.5,0.37923115458292944
57,E,1,1,E,13,2,2,2,3,2,2,1.4587065806294592e-06,1.1281581963823823e-07,1.4666666666666666,0.08363040475306462
58,E,1,2,E,13,2,2,2,3,2,2,0.001625902190533642,3.455584582079748e-05,3.3333333333333335,0.8089861266774482
59,E,1,3,E,13,2,2,2,3,2,2,0.00014742734340655498,0.00025390491618735954,3.533333333333333,0.39662049220416623
60,E,1,4,E,13,2,2,2,3,2,2,5.77730042625002e-05,1.0378254295878326e-07,2.433333333333333,1.2457431232438922
61,E,3,1,E,13,3,2,1,3,2,2,0.0002575574497837939,3.726077268645176e-05,2.2,0.5364075536778721
62,E,3,2,E,13,3,2,1,3,2,2,0.0013767631784412076,1.9021285652737287e-05,3.1,0.5208675131704924
63,E,3,3,E,13,3,2,1,3,2,2,0.0018037254721197196,0.008262373905619362,8.433333333333334,2.0014803801628007
64,E,3,4,E,13,3,2,1,3,2,2,0.013868139276778858,1.0180409123972347e-05,3.8,1.0889145979270791
65,E,4,1,E,14,2,3,1,3,2,3,0.0015664419667092233,0.0023137671800324278,3.566666666666667,0.7584890086212817
66,E,4,2,E,14,2,3,1,3,2,3,0.00020254435875413526,3.3902370533067087e-06,2.6666666666666665,0.4358107249236889
67,E,4,3,E,14,2,3,1,3,2,3,0.0008415192085036397,0.00028878653895670286,2.7,0.278255979758695
68,E,4,4,E,14,2,3,1,3,2,3,0.000450943704068293,1.0056599875956515e-05,3.7,0.3321829240720659
69,E,5,1,E,17,3,3,2,3,3,3,0.00024089915867806235,0.00011912045966121234,2.6666666666666665,0.4211221493648078
70,E,5,2,E,17,3,3,2,3,3,3,2.8895157790634654e-05,3.576171725361371e-07,2.3666666666666667,0.1985465241960099
71,E,5,3,E,17,3,3,2,3,3,3,0.053657710728357226,0.03598342656476623,17.133333333333333,3.0281679469406266
72,E,5,4,E,17,3,3,2,3,3,3,0.0002955486973562706,3.9958605464839616e-06,2.4,0.2563164104480185
73,F,1,1,I,22,3,4,3,4,4,4,0.6688811367306636,0.615939691799456,3.466666666666667,3.0629286403441136
74,F,1,2,I,22,3,4,3,4,4,4,0.0002537773617422144,5.031713455648435e-06,3.566666666666667,0.5710621165173578
75,F,1,3,I,22,3,4,3,4,4,4,3.25305934937993e-05,8.777978737335965e-06,4.4,0.48436615451480786
76,F,1,4,I,22,3,4,3,4,4,4,0.000391282749187919,2.1246214201914252e-05,2.9,0.42600689176992407
77,F,3,1,I,15,1,4,3,4,2,1,0.00020713550542406184,0.00012826924864768307,3.966666666666667,0.4992248865019051
78,F,3,2,I,15,1,4,3,4,2,1,0.0018113054124219154,1.3992116508770812e-06,2.3,0.2641225791318015
79,F,3,3,I,15,1,4,3,4,2,1,9.683685334299035e-05,5.041765886378188e-06,2.1,0.6418033496587434
80,F,3,4,I,15,1,4,3,4,2,1,3.087231314142102e-05,2.4329068059001127e-05,2.3,0.29920849485364465
81,F,4,1,I,24,4,4,4,4,4,4,2.4125496667083122e-05,4.771757673961384e-06,2.3,0.13523922560427631
82,F,4,2,I,24,4,4,4,4,4,4,0.0007514749145912854,2.741210484008994e-08,2.9,0.4726337512949747
83,F,4,3,I,24,4,4,4,4,4,4,9.700474747286245e-05,1.4775611600095658e-07,2.5,0.371818525211503
84,F,4,4,I,24,4,4,4,4,4,4,4.14601200651936e-06,1.29513944360673e-07,2.066666666666667,0.1193685369717297
85,H,2,1,N,19,3,3,2,4,3,4,1.19285567114366,0.731387075186063,15.233333333333333,5.484808064590065
86,H,2,2,N,19,3,3,2,4,3,4,0.0006568949885822695,5.210484675745663e-05,3.3,0.9702682817483537
87,H,2,3,N,19,3,3,2,4,3,4,0.019600284090114786,5.0137258132405084e-05,2.533333333333333,0.5945959516868878
88,H,2,4,N,19,3,3,2,4,3,4,9.480304849724082e-05,3.981635062150015e-05,3.7666666666666666,0.40330521848927336
89,H,4,1,N,20,3,3,3,4,3,4,5.1525154282747574e-05,0.0005171676511164581,2.566666666666667,0.383392499931236
90,H,5,1,N,21,3,4,3,4,3,4,2.047662319894356e-06,4.503074533720681e-06,3.1,0.27270248562919697
91,H,5,2,N,21,3,4,3,4,3,4,0.007416734113299002,0.00027140133185124077,3.5,0.7749991434898156
92,H,5,3,N,21,3,4,3,4,3,4,0.08750120018249928,2.6947829192181694e-06,2.7333333333333334,0.9549248516049197
93,H,5,4,N,21,3,4,3,4,3,4,0.014513366677571624,0.0006373107952912544,3.8333333333333335,1.819016432106505
94,I,2,1,N,12,1,3,2,3,2,1,0.023770232666164223,0.010368680043085362,3.466666666666667,1.369247642223854
95,I,2,2,N,12,1,3,2,3,2,1,0.002604100820558336,0.00010051094305117312,4.066666666666666,0.8434077354084003
96,I,2,3,N,12,1,3,2,3,2,1,0.0016073836835740411,2.7965854718966265e-05,2.7333333333333334,0.3264274066441743
97,I,2,4,N,12,1,3,2,3,2,1,0.003918095580012911,6.35432732492217e-05,2.1666666666666665,0.575993514310476
98,I,3,1,N,14,2,2,2,3,2,3,0.001095181634015861,0.0006200952853558912,6.533333333333333,0.8023145438827197
99,I,3,2,N,14,2,2,2,3,2,3,0.0037617520238226263,0.003686070658592329,3.5,0.6224081177367801
100,I,3,3,N,14,2,2,2,3,2,3,0.11538408130882849,5.3836524178582366e-05,1.8666666666666667,0.4329365415315687
101,I,3,4,N,14,2,2,2,3,2,3,0.00011108014575146371,7.669920738405763e-05,1.6666666666666667,0.42107841768358634
102,I,4,1,N,18,2,3,2,4,3,4,0.005773936141272586,7.063417484561191e-05,4.5,0.41031813079147095
103,I,4,2,N,18,2,3,2,4,3,4,0.002654945330045605,0.0003653592241321935,6.2,0.7504643751436522
104,I,4,3,N,18,2,3,2,4,3,4,0.004378719693347524,0.0020627467504911903,5.233333333333333,1.4739130017485007
105,I,4,4,N,18,2,3,2,4,3,4,9.849810014335841e-05,4.588966022165108e-06,2.3666666666666667,0.5025475677822192
106,I,5,1,N,23,4,4,3,4,4,4,0.00027000638395923684,3.916621982466893e-05,3.2,0.35925871487864053
107,I,5,2,N,23,4,4,3,4,4,4,1.6525351231085078e-05,4.894910723324141e-06,2.033333333333333,0.36762998267086655
108,I,5,3,N,23,4,4,3,4,4,4,9.108463045589627e-05,0.0001011971443169876,2.6,0.6105920503266948
109,I,5,4,N,23,4,4,3,4,4,4,0.001159557996171569,4.157102178769444e-06,2.4,0.38853782230225437
