,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
16,C,1,2,I,26,4,4,4,5,4,5,110.93185005777802,0.07404180630429613,0.0006674530918373039,389.3901608622809,13.80677537556954,0.035457432578664225,4.033333333333333,15.995545705312086,13.376138896568559
17,C,1,3,I,26,4,4,4,5,4,5,123.47722588712494,0.2214568795595527,0.0017935038463043748,74.70948154888451,21.719730624598206,0.2907225451750241,3.933333333333333,12.858456263953281,17.05297593373128
18,C,2,1,I,20,3,3,3,4,3,4,0.6927712797984579,1.499061623976857,2.1638622553939686,6.603069157388363,5.725355941248549,0.8670749623820438,4.233333333333333,15.13207283989072,11.565133362689464
19,C,2,2,I,20,3,3,3,4,3,4,0.9912930483001646,8.274468659544896,8.34714686412224,73216.74536883635,2.2460817182904997,3.067715871520441e-05,5.666666666666667,10.331026448300538,11.246821530423961
20,C,3,1,I,26,4,4,4,5,4,5,0.9700174730035606,0.11506634136557344,0.1186229573878522,8.6348014459125,579.8405246232884,67.1515758938233,4.2,15.580153569373316,9.438952851635133
21,C,3,2,I,26,4,4,4,5,4,5,14.315175345633637,0.0009504650223509338,6.63956255793151e-05,47.70850825932056,5.08115773048326,0.10650422567950614,3.933333333333333,17.301704902128964,11.63102673653414
22,C,3,3,I,26,4,4,4,5,4,5,1.5584036930603444,0.07086470017072226,0.04547262078900774,1.6800881389204256,0.8290860755574556,0.49347772676390744,5.133333333333334,14.595765063194687,8.076838111050439
23,C,4,1,I,30,5,5,5,5,5,5,679.9509742928992,19.921738050664008,0.029298785947591593,73.03611203607242,15.186946521542536,0.20793749965827488,4.2,18.104816446855583,15.372832663513291
24,C,4,2,I,30,5,5,5,5,5,5,40.885888407199836,0.018975493016799107,0.00046410861439071975,7.603468242228923,3.3239328305955196,0.4371600859900644,4.066666666666666,16.970808638871382,8.898561977315202
25,C,4,3,I,30,5,5,5,5,5,5,40.804492794063485,0.16363374635209052,0.004010189445998875,0.19862403777338508,1.2099414833822215,6.091616588535335,2.4,12.408580809282507,7.175945135753271
26,C,5,1,I,17,3,2,2,3,3,4,34.75239706443323,0.5160855043931872,0.014850357039726807,8.928702061132567,5.5178809364622925,0.6179936231137243,2.566666666666667,15.228355595607114,10.613970932920486
27,C,5,2,I,17,3,2,2,3,3,4,15.47860122139107,1.7155241942255979,0.11083199119147685,12.818108798850636,3.51516864175584,0.2742345767942799,3.433333333333333,16.43391671618287,10.8683196698343
28,C,5,3,I,17,3,2,2,3,3,4,18.135707082065345,6.5526970097687505,0.36131466945938956,3.828386389634445,0.8596580751544778,0.22454840960725558,3.066666666666667,13.742989580306965,8.222634408379367
29,D,1,1,E,14,2,2,2,3,2,3,0.2391667019684483,0.0019011257737925596,0.007948956765910342,24.567698465982183,0.32274758250144286,0.013137070326239038,6.6,2.6416984691562155,14.935578250455425
30,D,1,2,E,14,2,2,2,3,2,3,0.0006639381705471392,5.212097917854104e-05,0.07850276048384008,0.012772915730189549,0.014542575555554162,1.1385478353373863,2.3666666666666667,0.564560325326987,6.213252981125542
31,D,1,3,E,14,2,2,2,3,2,3,0.00023025410700619256,6.97458489146278e-05,0.30290816446871033,39.85293064249664,0.1160557745741532,0.0029121013863507112,2.6,1.0884410764807284,10.182098098157766
32,D,2,1,E,18,2,3,3,4,3,3,0.029763171407845842,0.0037365757199701475,0.12554360114275834,96.85513190733697,1.1211924355467946,0.011575973450941758,3.566666666666667,3.1063248120010853,16.737825737522936
33,D,2,2,E,18,2,3,3,4,3,3,0.009615339650748575,6.47035179154818e-07,6.729197331104625e-05,0.1300949321870999,836.6476173521521,6431.0546405366695,2.7666666666666666,0.8441013728834699,12.979562438504496
34,D,2,3,E,18,2,3,3,4,3,3,0.00013817500734076044,0.0006941693096070713,5.023841307966389,166.05320157351414,1.800525196944668,0.010843062222727151,2.433333333333333,2.5700711081727627,8.85453522264261
35,D,3,1,E,14,2,2,2,3,2,3,0.1864823181382501,0.00012564939609467266,0.0006737871844853489,4.526091346434626,17.542988991017026,3.8759688323206967,5.066666666666666,2.846607749346971,20.912996529446332
36,D,3,2,E,14,2,2,2,3,2,3,2.1450027789679933e-05,5.9458248160163885e-06,0.27719427099656496,3.719663182794237,0.8349366842340159,0.2244656688530615,2.433333333333333,0.6144484069089646,10.502368077253646
37,D,3,3,E,14,2,2,2,3,2,3,0.00041614425820450196,0.0006805203072689505,1.635299043185473,102.57115045579151,1.5167151363287596,0.014786956464746573,2.3,1.712535978639441,10.79067030480057
38,D,4,1,E,8,1,1,1,2,1,2,1.0816386968410974,0.03653896104497709,0.033781114850724506,1.5238396064269397,0.3899983145886413,0.2559313414245082,3.033333333333333,4.152041921696817,12.285773977184954
39,D,4,2,E,8,1,1,1,2,1,2,0.03050479337259343,0.013314306144550007,0.4364660327944409,36.36576117369122,16.935335164802325,0.46569450544195345,2.6666666666666665,4.958772198858014,14.282594809147794
40,D,4,3,E,8,1,1,1,2,1,2,0.017241848860930963,0.006993291039633735,0.4055998342196428,9.15767233632395,36.582962769851726,3.9947883508285433,3.8,1.7264143205393596,20.49600146867959
41,D,5,1,E,15,2,2,3,3,2,3,0.002560752011677581,5.545510360407351e-06,0.0021655788358726767,2.850500463445597,0.0008562120561022633,0.0003003725370622465,3.066666666666667,2.0158958788745487,15.234721891801842
42,D,5,2,E,15,2,2,3,3,2,3,3.129826444397367,0.0008779928030470004,0.0002805244375830091,4.487654994228052,4.381952351034022,0.9764459069759189,2.6666666666666665,1.7969823610050943,10.241340552627705
43,D,5,3,E,15,2,2,3,3,2,3,3.142449808763321e-05,10.515971938488958,334642.478908117,0.005299009415722736,0.9514471764212004,179.5518939064636,1.9666666666666666,0.8056442520694774,5.92899928802695
44,E,1,1,E,17,3,2,3,3,3,3,16.42893093497146,0.10000119592335804,0.006086896117536802,15.845243396719226,7.314836941415504,0.4616424474066488,5.766666666666667,9.546176683672085,12.337095104479204
45,E,1,2,E,17,3,2,3,3,3,3,0.10705369741248458,1.2651529479061263,11.81792855814604,0.9035852294428381,0.7553228953613744,0.8359177095304179,4.166666666666667,6.28990911649272,7.092057820473437
46,E,1,3,E,17,3,2,3,3,3,3,5.946242480822917,0.2859951082094708,0.04809677861806456,11.436576470627816,4.084099863044963,0.3571086044441728,7.5,6.124449573730865,9.239166560637626
47,E,2,1,E,20,4,2,3,4,3,4,2.3451846247810613,0.487406089325782,0.20783271567426578,30.126906436502026,72.07478468092327,2.392372573428144,5.866666666666666,10.15809487734525,17.720988970514476
48,E,2,2,E,20,4,2,3,4,3,4,5.7027767003403245,0.43404519299358607,0.07611120263005977,18.288556957534606,14.065843303922898,0.7691062414920596,3.5,7.318789520890017,6.09284778334353
49,E,2,3,E,20,4,2,3,4,3,4,2.8772705595735,0.06580874988701363,0.022871936623425678,1.7409667655744336,1.6498823024882239,0.9476816761311602,4.066666666666666,4.688670037340306,5.921530003880912
50,E,3,1,E,19,3,2,3,4,3,4,0.008085885454003523,2.772004964323257,342.8202118483843,23.515555729303234,22.099318965950538,0.939774471857882,3.6333333333333333,7.331492855086352,10.7490171034645
51,E,3,2,E,19,3,2,3,4,3,4,0.0008051849197823397,0.25450562502484125,316.0834471336598,6.587340826714761,0.6574995624029291,0.09981259201534852,3.8,3.7025598539631965,6.320614704145447
52,E,4,1,E,19,3,2,3,4,3,4,0.41560090596677346,0.9470290038010799,2.2786981216946463,18.70362784592619,15.9321075614439,0.8518191065758427,3.6,7.506377687761286,9.117180185213735
53,E,4,2,E,19,3,2,3,4,3,4,0.46298104041640903,0.012471167821951444,0.026936670691168632,9.252261298255501,0.00021781344029420588,2.3541643850382203e-05,5.766666666666667,7.232526893212779,12.197252432390599
54,E,4,3,E,19,3,2,3,4,3,4,0.6711712026073842,1.4529768833131345,2.164837939513153,148.68869916558995,4.519666493436179,0.030396839294442732,5.466666666666667,3.8896684835083284,12.94656687714382
55,E,5,1,E,19,3,2,3,4,3,4,2.0636532233167473,0.12843803553972857,0.06223818715690044,75.98446581212767,31.386394580242797,0.41306330504245387,4.533333333333333,7.712299718544738,13.503794857223872
56,E,5,2,E,19,3,2,3,4,3,4,2.256993163745318,0.0001720164208551911,7.621486126689997e-05,0.6367675600345192,29.817426725150913,46.82623392990452,3.8333333333333335,5.8949462751172526,6.804720505246497
57,E,5,3,E,19,3,2,3,4,3,4,0.0057378326552765015,0.12366936362294927,21.553323537455057,2.4381698055715253,13.813412525324425,5.665484206128316,2.9,3.445277381962424,5.150526890789061
58,F,1,1,I,24,4,4,3,4,4,5,0.8276995939291082,0.4431599329135212,0.5354115625571727,2.4016704375469744,2.5421041314696677,1.0584733407744862,3.3333333333333335,10.978940625754822,7.576834653336257
59,F,1,2,I,24,4,4,3,4,4,5,1092.2803065425285,0.005777496920937029,5.289390357338718e-06,33.203182564318595,0.9967990737036881,0.030021190642576728,3.8,9.632437670296138,10.460328143912303
60,F,1,3,I,24,4,4,3,4,4,5,0.2927671925798287,1.4864195525638417,5.077138389263136,13.33300275687263,5.915997864160914,0.44371084083901907,6.433333333333334,11.308997923558406,17.314601910157247
61,F,2,1,I,26,4,4,4,5,4,5,0.4186049101203324,0.0029842162595326333,0.007128956654318242,2.622064146320112,6.321667768348163,2.4109508446695296,2.566666666666667,8.366595184358529,4.6372610566387005
62,F,2,2,I,26,4,4,4,5,4,5,26.953219317928365,0.011549749552580544,0.00042851094766620484,16.06257065308904,0.8068558864682756,0.05023205213501157,4.033333333333333,9.606908391104518,11.723885785216035
63,F,2,3,I,26,4,4,4,5,4,5,0.4970646244485056,0.0001993923422460421,0.00040113967568556784,5.2670044110599195,0.6602126299092802,0.1253487900110607,2.7333333333333334,5.5004236758311205,5.049278898479827
64,F,3,1,I,29,5,5,4,5,5,5,7.346672923704161,0.013604268791999684,0.0018517591477504446,1.4134833604843595,1.9962330781621604,1.4122791494893223,3.3,7.732399619240789,6.841815117675109
65,F,3,2,I,29,5,5,4,5,5,5,32.537303512778195,0.6681677513977443,0.020535437152477572,9.490513088917773,7.970201797294721,0.8398072604316469,5.366666666666666,14.781631083514538,22.170250010439744
66,F,3,3,I,29,5,5,4,5,5,5,0.11137569719364784,1.2808770826701221,11.500507875098403,2.0468103803484126,1.0326161605651274,0.5045001581384169,2.6666666666666665,6.878403855132634,5.170345377890418
67,F,4,1,I,24,3,4,4,5,4,4,0.3060681749410611,0.12844982522068005,0.4196771691320581,0.26971141610008015,5150.007119549021,19094.509212906432,3.2,10.070009927199925,9.190350163194868
68,F,4,2,I,24,3,4,4,5,4,4,35.76953484499264,0.20065515592242464,0.0056096663485271534,21.68169602040327,11.558411684753713,0.5330953664269079,8.233333333333333,16.690639113946215,18.185933680602492
69,F,4,3,I,24,3,4,4,5,4,4,0.0044903808440671334,0.30351356027512527,67.59194171161211,5.0264066199003885,6.805469955487922,1.353943377470482,2.933333333333333,7.872378253918858,7.726892156647207
70,F,5,1,I,29,4,5,5,5,5,5,7.393947832139502,0.3667155200242292,0.049596714549461046,1.0383944659270554,0.039675810167609946,0.03820880356116716,2.7,10.316755914036058,4.8476927916561685
71,F,5,2,I,29,4,5,5,5,5,5,2.107100657669771,0.11673367652534519,0.05540014241865417,1.5341493464487501,2.7282218984914213,1.778328755806409,3.2,9.122224874038942,6.73979363557685
72,F,5,3,I,29,4,5,5,5,5,5,0.21683929611451117,0.002707001407129127,0.012483906079918191,8.833575251595445,0.930280509246553,0.10531189045777742,2.8666666666666667,8.241742296686445,6.726169775455494
73,G,1,1,N,13,3,1,1,3,1,4,29.12796506641869,6.030157544869605,0.2070229599328141,3.468738016070533,57.01677248616289,16.43732453186327,6.4,8.703028541881546,15.260931642551599
74,G,1,2,N,13,3,1,1,3,1,4,30599.457604754676,0.0015396543806546932,5.031639451071365e-08,3.5028230216266873,1.1712140838571323,0.3343629057551496,4.333333333333333,9.06991789310724,6.7443354585763196
75,G,1,3,N,13,3,1,1,3,1,4,3.8768943066624453,0.0067041770958839115,0.0017292648614027932,12.080251507354603,9.221606342771807,0.7633621151974842,5.066666666666666,8.562676326088477,8.208881417968575
76,G,2,1,N,18,3,2,2,4,3,4,86.1133597316616,4.154324480919374,0.04824250840827359,29.346000106661947,25.51745633368196,0.8695377987097174,3.933333333333333,13.375007330380836,7.3996312686578385
77,G,2,2,N,18,3,2,2,4,3,4,17.953173178002405,0.9038478775737343,0.05034474232561838,7.204064220633527,1.7456779911854678,0.24231849380042764,3.9,11.408849946961308,7.609933315535768
78,G,2,3,N,18,3,2,2,4,3,4,2.836515039693167,0.4843917062743191,0.17077001161492766,2.611290662307684,1.6135508497055773,0.617913154209968,5.166666666666667,9.083110640837122,6.958682886498292
79,G,3,1,N,13,3,2,1,2,2,3,34.44395677178379,0.7157156516815275,0.02077913569639119,0.938914085838106,0.7109114225705888,0.7571634436989041,4.466666666666667,11.967718999562088,4.337567745454702
80,G,3,2,N,13,3,2,1,2,2,3,1.643517373043529,0.24399811300420002,0.14846092715914214,0.04322507503770616,7.69158845695865,177.94274388764188,4.366666666666666,8.72362441218097,5.601168646567076
81,G,3,3,N,13,3,2,1,2,2,3,26.491236354895367,1.1559022914549286,0.043633384111245045,4.792076706727782,5.551754125678416,1.1585278085979078,7.4,12.510167481207366,9.622403156046499
82,G,4,1,N,21,4,3,3,4,3,4,184.35001043217483,2.1577113739635294,0.011704427729107096,13.199090130105807,36.58055684637252,2.771445340988764,4.566666666666666,12.31098412649099,7.858627190653159
83,G,4,2,N,21,4,3,3,4,3,4,0.2103026683571509,2.075741493987359,9.870257520756644,1.1398684578059848,3.910531444376363,3.430686600367328,2.7666666666666666,10.43219233476019,5.992022617664428
84,G,4,3,N,21,4,3,3,4,3,4,24.04435111623187,2.770532728181016,0.11522593039787561,9.487657662392728,5.117656148510475,0.5394014340120946,5.033333333333333,9.45914836626496,9.186719911789385
85,G,5,1,N,23,4,3,4,4,4,4,304.00817843548,1.2224899666812223,0.004021240392191202,0.1619859198276061,14.600814647725885,90.13631964595957,3.8333333333333335,11.06169229532586,4.470261242534222
86,G,5,2,N,23,4,3,4,4,4,4,2.8307741481227735,0.09365713582259669,0.03308534376884337,12.091214315906477,44.0233935491846,3.6409406366464,3.933333333333333,9.626453875375825,8.506344563179395
87,G,5,3,N,23,4,3,4,4,4,4,0.005277578352072524,0.020433169406804907,3.871694183143814,1.0936252335625514,0.7304821306861145,0.667945570628911,4.1,6.614521620120031,3.8232143700423444
88,H,1,1,N,14,2,2,2,3,2,3,0.13866488333316496,0.004185129684720396,0.03018161184086486,23.47318681218091,6.807359251964668,0.29000575449909227,6.033333333333333,9.205079352263361,14.01990020655901
89,H,1,2,N,14,2,2,2,3,2,3,9.228100421344786,0.08033609163464432,0.008705593563852566,1.283460114383809,1.5788654740941195,1.2301632566526113,3.5,8.54045906300252,9.637240198260423
90,H,1,3,N,14,2,2,2,3,2,3,127.50082910210575,2.447667599436711,0.01919726810150042,5.910591797184025,0.6157191745278856,0.10417217017443699,2.933333333333333,9.133735853234619,7.957402961419636
91,H,1,4,N,14,2,2,2,3,2,3,10.121126436406465,1.9273016371285474,0.19042363014020813,89.7786849539171,74.76367372174794,0.8327552777156818,8.233333333333333,15.966461092293052,38.34130038818785
92,H,1,5,N,14,2,2,2,3,2,3,6.661345730710372,0.5645068707501407,0.08474366795700622,5.688372770352577,2.487155416706195,0.43723495578016347,6.766666666666667,9.32839558870264,13.672204453702834
93,H,3,1,N,25,4,4,4,5,4,4,9.55033761710678,0.030644417680766478,0.0032087261109885272,2000.8986923531222,697.656883356626,0.3486717673527783,6.133333333333334,7.860216847599072,25.659133467036938
94,H,3,2,N,25,4,4,4,5,4,4,0.0031870127121569757,0.1031628962923566,32.3697787269056,10.886167135979443,5.766711883446866,0.5297283985644068,3.9,6.244990735462985,10.665438058464035
95,H,3,3,N,25,4,4,4,5,4,4,0.08302403635389262,0.03256096921860529,0.3921872586369219,33.536582304455536,0.7770314612089343,0.023169667503826142,4.4,4.056875807095416,11.820815944735628
96,H,4,1,N,19,3,3,3,4,3,3,0.23708319512260564,0.0024808821927717966,0.010464184066225481,8.310938655678925,13.674378459909018,1.6453470572262276,5.766666666666667,8.039330293333975,17.854678803652902
97,H,4,2,N,19,3,3,3,4,3,3,0.6920931439548745,0.01942488463058814,0.028066864699146148,47.90988281822557,14.722465217474534,0.3072949535972129,5.0,4.64392660217346,19.296107755392143
98,H,4,3,N,19,3,3,3,4,3,3,68.94689812428958,0.056893670907573815,0.0008251810082160972,11.467508423854706,4.212532886805607,0.3673450876253727,7.033333333333333,11.883202934587407,21.92583532433129
99,H,4,4,N,19,3,3,3,4,3,3,28.22550187818771,7.662551078241256,0.2714761675916478,33.996775518637946,35.66976091449935,1.0492101197933972,6.166666666666667,12.615548275562137,16.0820503614603
100,H,5,1,N,21,4,3,3,4,3,4,7.608213282106521,3.398067263717685,0.4466314412753748,1.233398580100484,1.1046722303546288,0.8956328053050231,6.433333333333334,13.586441984514217,28.01232264059616
101,H,5,2,N,21,4,3,3,4,3,4,6.652873553220923,2.0248244469934145,0.30435336412084907,130.85060550159673,6.888357493179912,0.052642916452502436,5.333333333333333,10.609755004195476,14.882943281553823
102,H,5,3,N,21,4,3,3,4,3,4,0.3705638286118302,0.43865700622220627,1.183755597154369,38.572048320231325,6.635140141521829,0.17201938788512947,5.666666666666667,7.4061933524307335,17.28818491141227
103,I,1,1,N,17,3,3,2,3,3,3,3.9239702221152823,6.781837942442534,1.7283102466528582,46.84933397288521,10.934489277682497,0.2333968991749382,4.9,9.579935020827751,13.39959799736812
104,I,1,2,N,17,3,3,2,3,3,3,4.407060069303557,0.0977101774229887,0.022171283324129896,57.33222508777755,3.1562766247380423,0.05505240063342522,6.933333333333334,11.313249010169674,19.075601949429135
105,I,1,3,N,17,3,3,2,3,3,3,3.4201218499249695,0.003825710525557108,0.0011185889548470435,53.31380890426603,21.163921467446205,0.3969688510803947,8.733333333333333,6.898594306906201,22.49891453206975
106,I,2,1,N,23,4,4,3,4,4,4,2.110870334838509,0.09735868190762367,0.0461225307404171,110.04821109990183,2.36676994774748,0.021506664434544284,7.633333333333334,12.589598495787875,28.612106031949477
107,I,2,2,N,23,4,4,3,4,4,4,7.352179027230862,0.5490649338620035,0.07468057181801302,16.670786275274516,195.31006673187443,11.71570815598248,4.033333333333333,10.769325223817809,8.20716326345447
108,I,2,3,N,23,4,4,3,4,4,4,0.007886398327559286,0.09802313865219175,12.429392300620497,15.997378324256951,34.731023317622416,2.171044693301995,5.7,8.649205458016556,10.48782842263785
109,I,3,1,N,17,3,2,2,3,3,4,19.01983072234615,0.15656524409478406,0.008231684412986788,64.69643963307476,60.918686063789174,0.9416080144330804,7.733333333333333,14.672146783627758,27.7492324660525
110,I,3,2,N,17,3,2,2,3,3,4,4.906004906579972,0.883243641579562,0.1800331753429249,12.9661940062403,11.890999878871192,0.9170771217173177,5.333333333333333,8.810636854152179,8.712738043856588
111,I,3,3,N,17,3,2,2,3,3,4,4.632205318519077,0.6223522211195911,0.13435333244653286,0.42558238891041267,2.1330501307328955,5.012073305462632,3.7,6.486885767781943,7.036841799588238
112,I,4,1,N,23,4,4,3,4,4,4,9.6349782416224,0.055136193016111376,0.005722503116605605,8.677307095422437,8.406265925754072,0.9687643681746209,2.2666666666666666,11.025533364826341,11.48442979030894
113,I,4,2,N,23,4,4,3,4,4,4,0.8233372630705786,0.05104717115202635,0.0620003168102091,13.167416209417636,0.4593194253955687,0.034883033853449014,4.933333333333334,9.111017313673582,13.439107480313556
114,I,4,3,N,23,4,4,3,4,4,4,813.5013687235667,0.7200970488121127,0.0008851823444894616,23.19333210397029,1.2402191163626897,0.05347308919663104,6.866666666666666,11.144231695193188,15.815130520032461
115,I,4,4,N,23,4,4,3,4,4,4,0.500089120510454,0.05043868517770121,0.10085939307421272,5.183297077442812,0.003503579539169417,0.0006759364718678085,5.6,4.818695517460295,8.8726045645104
116,I,5,1,N,19,3,3,3,4,3,3,499.9793255994403,0.008805477038449638,1.761168229884803e-05,0.06332090432358843,0.03957909038379808,0.6250556716868303,4.033333333333333,12.390429743555266,12.368171886561134
117,I,5,2,N,19,3,3,3,4,3,3,11.986699235319612,3.6887798195420864,0.3077394157578301,0.002745743776024214,2.6486645492243915e-06,0.0009646437414708842,4.1,11.328329527243563,4.811915036695815
118,I,5,3,N,19,3,3,3,4,3,3,0.0761024940385821,0.16897987278676035,2.220424900938091,10.226804769618939,2.3831949133946537,0.23303416532155566,3.3,7.557478565491937,6.641034521166538
